Customer,full_addy,Latitude,Longitude,Partner,Current
TRA RVP 61592 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TRB Misc Food 61595 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TRB RVP 61594 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TRC Misc Food 61597 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TRC RVP 61596 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TRD Misc Food 61599 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TRD RVP 61598 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TRE Misc Food 61601 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TRE RVP 61600 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TRF Misc Food 62843 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TRF RVP 62842 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS1 Misc Food 55348 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS1 RVP 55347 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS2 Misc Food 57089 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS2 RVP 57088 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS3 Misc Food 58244 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS3 RVP 58243 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS5 Misc Food 61607 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS5 RVP 61606 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS7 Misc Food 61381 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS7 RVP 61380 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS8 Misc Food 61609 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TS8 RVP 61608 Morrison,"2400 YORKMONT ROAD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TSE RVP 18114 Morrison,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TSG Sales Group OH 4010 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TSG Sales-Coker 4117 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TSG Sales-Lee 88082 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TSG Sales-Proud 4182 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TSG Sales-Sleigh 4197 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TSG-Sales-Cavanagh 88112 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TSLC Glacier Hills (HT DO NOT MAP DCNs),"1200 EARHART ROAD, ANN ARBOR, MI",42.289962,-83.681129,Compass,0
TSLC Glacier Hills (HT DO NOT MAP DCNs) 47179 (MCP DO NOT MAP DCNs),"1200 EARHART ROAD, ANN ARBOR, MI",42.289962,-83.681129,Compass,0
TSLC Marycrest Manor (HT DO NOT MAP DCNs),"15475 MIDDLEBELT RD, LIVONIA, MI",42.40044001,-83.33594403,Compass,0
TSLC Marycrest Manor (HT DO NOT MAP DCNs) 47172 (MCP DO NOT MAP DCNs),"15475 MIDDLEBELT RD, LIVONIA, MI",42.40044001,-83.33594403,Compass,0
TSLC Mount Saint Joseph,"7 HIGHWWOD DR., WATERVILLE, ME",44.56965819,-69.62231242,Compass,0
TSLC Mount Saint Joseph (HT DO NOT MAP DCNs) 47184 (MCP DO NOT MAP DCNs),"7 JIGHWWOD DR., WATERVILLE, ME",44.56965819,-69.62231242,Compass,0
TSLC Mount St. Vincent,"35 HOLY FAMILY RD, HOLYOKE, MA",42.17537078,-72.63591716,Compass,0
TSLC Mount St. Vincent (MCP DO NOT MAP DCNs),"35 HOLY FAMILY ROAD, HOLYOKE, MA",42.17537078,-72.63591716,Compass,0
TSLC Sanctuary at Bellbrook (HT DO NOT MAP DCNs),"873 WEST AVON ROAD, ROCHESTER HILLS, MI",42.66414,-83.149947,Compass,0
TSLC Sanctuary at Bellbrook (HT DO NOT MAP DCNs) 47176 (MCP DO NOT MAP DCNs),"873 WEST AVON ROAD, ROCHESTER HILLS, MI",42.66414,-83.149947,Compass,0
TSLC Sanctuary at Clinton Villa (HT DO NOT MAP DCNs),"17825 15 MILE ROAD, CLINTON TOWNSHIP, MI",42.55468798,-82.93871902,Compass,0
TSLC Sanctuary at Clinton Villa (HT DO NOT MAP DCNs) 47157 (MCP DO NOT MAP DCNs),"17825 15 MILE ROAD, CLINTON TOWNSHIP, MI",42.55468798,-82.93871902,Compass,0
TSLC Sanctuary at Fraser Villa (HT DO NOT MAP DCNs),"33300 UTICA ROAD, FRASER, MI",42.54224199,-82.95367996,Compass,0
TSLC Sanctuary at Fraser Villa (HT DO NOT MAP DCNs) 47175 (MCP DO NOT MAP DCNs),"33300 UTICA ROAD, FRASER, MI",42.54224199,-82.95367996,Compass,0
TSLC Sanctuary at Holy Cross IN (HT DO NOT MAP DCNs),"17475 DUGDALE DRIVE, SOUTH BEND, IN",41.71361399,-86.20602503,Compass,0
TSLC Sanctuary at Holy Cross IN (MCP DO NOT MAP DCNs),"17475 DUGDALE DRIVE, SOUTH BEND, IN",41.71361399,-86.20602503,Compass,0
TSLC Sanctuary at Maple Vista (HT DO NOT MAP DCNs),"600 MAPLE VISTA STREET, IMLAY CITY, MI",43.01708646,-83.07941823,Compass,0
TSLC Sanctuary at Maple Vista (HT DO NOT MAP DCNs) 47156 (MCP DO NOT MAP DCNs),"600 MAPLE VISTA STREET, IMLAY CITY, MI",43.01708646,-83.07941823,Compass,0
TSLC Sanctuary at Marian Oakland (HT DO NOT MAP DCNs),"29250 WEST TEN MILE ROAD, FARMINGTON HILLS, MI",42.47282901,-83.33450704,Compass,0
TSLC Sanctuary at Marian Oakland (HT DO NOT MAP DCNs) 47159 (MCP DO NOT MAP DCNs),"29250 WEST TEN MILE ROAD, FARMINGTON HILLS, MI",42.47282901,-83.33450704,Compass,0
TSLC Sanctuary at Marian Place (HT DO NOT MAP DCNs),"408 WEST FRONT STREET, MONROE, MI",41.917994,-83.40334501,Compass,0
TSLC Sanctuary at Marian Place (MCP DO NOT MAP DCNs),"408 WEST FRONT STREET, MONROE, MI",41.917994,-83.40334501,Compass,0
TSLC Sanctuary at Maryhaven (HT DO NOT MAP DCNs),"11350 REECK ROAD, SOUTHGATE, MI",42.224765,-83.22079504,Compass,0
TSLC Sanctuary at Maryhaven (HT DO NOT MAP DCNs) 47160 (MCP DO NOT MAP DCNs),"11350 REECK ROAD, SOUTHGATE, MI",42.224765,-83.22079504,Compass,0
TSLC Sanctuary at McAuley (HT DO NOT MAP DCNs),"1380 EAST SHERMAN BLVD, MUSKEGON, MI",43.20562201,-86.21105501,Compass,0
TSLC Sanctuary at McAuley (MCP DO NOT MAP DCNs),"1380 EAST SHERMAN BLVD, MUSKEGON, MI",43.20562201,-86.21105501,Compass,0
TSLC Sanctuary at Mercy Village (HT DO NOT MAP DCNs),"4170 24TH AVENUE, FORT GRATIOT, MI",43.02846999,-82.45301598,Compass,0
TSLC Sanctuary at Mercy Village (MCP DO NOT MAP DCNs),"4170 24TH AVENUE, FORT GRATIOT, MI",43.02846999,-82.45301598,Compass,0
TSLC Sanctuary at St Joseph Village (HT DO NOT MAP DCNs),"5341 MCAULEY DRIVE, YPSILANTI, MI",42.267844,-83.64785502,Compass,0
TSLC Sanctuary at St Joseph Village (HT DO NOT MAP DCNs) 47178 (MCP DO NOT MAP DCNs),"5341 MCAULEY DRIVE, YPSILANTI, MI",42.267844,-83.64785502,Compass,0
TSLC Sanctuary at St Paul's (HT DO NOT MAP DCNs),"3602 S.  IRONWOOD DRIVE, SOUTH BEND, IN",41.63983502,-86.21296197,Compass,0
TSLC Sanctuary at St Paul's (MCP DO NOT MAP DCNs),"3602 S.  IRONWOOD DRIVE, SOUTH BEND, IN",41.63983502,-86.21296197,Compass,0
TSLC Sanctuary at Villa Marie (HT DO NOT MAP DCNs),"15131 NEWBURGH, LIVONIA, MI",42.39420802,-83.416372,Compass,0
TSLC Sanctuary at Villa Marie (HT DO NOT MAP DCNs) 47161 (MCP DO NOT MAP DCNs),"15131 NEWBURGH, LIVONIA, MI",42.39420802,-83.416372,Compass,0
TSLC Sanctuary at White Lake (HT DO NOT MAP DCNs),"10770 ELIZABETH LAKE ROAD, WHITE LAKE, MI",42.64501099,-83.49856503,Compass,0
TSLC Sanctuary at White Lake (HT DO NOT MAP DCNs) 47174 (MCP DO NOT MAP DCNs),"10770 ELIZABETH LAKE ROAD, WHITE LAKE, MI",42.64501099,-83.49856503,Compass,0
TSLC Sanctuary at Woodland (HT DO NOT MAP DCNs),"7533 GRAND RIVER ROAD, BRIGHTON, MI",42.57198898,-83.80059903,Compass,0
TSLC Sanctuary at Woodland (HT DO NOT MAP DCNs) 47170 (MCP DO NOT MAP DCNs),"7533 GRAND RIVER ROAD, BRIGHTON, MI",42.57198898,-83.80059903,Compass,0
TSLC Sanctuary at the Oaks (HT DO NOT MAP DCNs),"1740 VILLAGE DRIVE, MUSKEGON, MI",43.240789,-86.20109203,Compass,0
TSLC Sanctuary at the Oaks (MCP DO NOT MAP DCNs),"1740 VILLAGE DRIVE, MUSKEGON, MI",43.240789,-86.20109203,Compass,0
TSLC St. Joseph of the Pines (HT DO NOT MAP DCNs),"103 GROSSMAN DR., SOUTHERN PINES, NC",35.21904401,-79.37589401,Compass,0
TSLC St. Joseph of the Pines (MCP DO NOT MAP DCNs),"103 GROSSMAN DR., SOUTHERN PINES, NC",35.21904401,-79.37589401,Compass,0
TSLC The Alverno (HT DO NOT MAP DCNs),"849 13TH AVE. N., CLINTON, IA",41.85816302,-90.20433601,Compass,0
TSLC The Alverno (MCP DO NOT MAP DCNs),"849 13TH AVE. N., CLINTON, IA",41.85816302,-90.20433601,Compass,0
TSLC the Mercy Community (HT DO NOT MAP DCNs),"2021 ALBANY AVE., WEST HARTFORD, CT",41.78412499,-72.72579002,Compass,0
TSLC the Mercy Community (MCP DO NOT MAP DCNs),"2021 ALBANY AVE., WEST HARTFORD, CT",41.78412499,-72.72579002,Compass,0
TSS VA Compass Healthcare SBU VA,"400 NORTHRIDGE RD STE 600, SANDY SPRINGS, GA",33.98335199,-84.34640702,Compass,0
TSS Vending Surplus - 40704,"400 NORTHRIDGE RD STE 600, SANDY SPRINGS, GA",33.98335199,-84.34640702,Compass,0
TSY RVP - 25255,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TSYS - Childcare Ctr,"1 TSYS WAY, COLUMBUS, GA",32.47423102,-84.99356304,Compass,0
TSZ RVP - 26784 - CLOSING - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TTU-Au Bon Pain,"1000 N DIXIE AVE, COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
TTU-Chick fil A,"1000 N DIXIE AVE, COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
TTU-Concessions,"1000 N DIXIE AVE, COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
TTU-Dining,"1000 N DIXIE AVE, COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
TTU-Overhead 12743,"1000 N DIXIE AVE, COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
TTU-Res Hall Phs 2,"1000 N DIXIE AVE, COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
TTU-Starbucks,"1000 N DIXIE AVE, COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
TTU-Tennessee Tech Catering,"1000 N DIXIE AVE, COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
TTU-Tennessee Tech University Swoops,"1000 N DIXIE AVE, COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
TTU-Which Wich,"1000 N DIXIE AVE, COOKEVILLE, TN",36.17575201,-85.50420802,Compass,0
TVH Parts Co,"16355 S LONE ELM RD, OLATHE, KS",38.831855,-94.83154202,Compass,0
TVT Community Day School,"5 FEDERATION WAY, IRVINE, CA",33.63277399,-117.827917,Compass,0
TWIGGS 70066 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
TXX  Company,"101 N WACKER DR 10TH FL, CHICAGO, IL",41.883572,-87.63639697,Compass,0
TYCO (TA),"7805 NW 97TH TERR, KANSAS CITY, MO",39.26965999,-94.67006901,Compass,0
Tabernacle,"152 LUCKIE ST, ATLANTA, GA",33.75870001,-84.39146796,Compass,0
Tabor Academy,"85 SPRING ST, MARION, MA",41.70756578,-70.76720085,Compass,0
Tabor DM - 37765 - NT,"230 N MAYHILL RD, DENTON, TX",33.21397802,-97.08263698,Compass,0
Tacoma WA Vending,"5200 4TH ST E, TACOMA, WA",47.25322001,-122.359082,Compass,0
Tacos and Tequila Haymarket 788,"5311 MERCHANTS VIEW SQ, HAYMARKET, VA",38.84441142,-77.6418867,Compass,0
Tacos and Tequila Potomac Falls 787,"20789 GREAT FALLS PLAZA, POTOMAC FALLS, VA",39.04028099,-77.35827202,Compass,0
Tacos and Tequila Springfield 789,"8326 OLD KEENE MILL RD, WEST SPRINGFIELD, VA",38.78057497,-77.23270197,Compass,0
Tad Ziegler Indianapol - 4093,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tahoe Vending 257 Franchise,"655 E 20TH ST, YUMA, AZ",32.69116959,-114.6117447,Compass,0
Tailgate 62723 Eurest,"8325 CENTURY PARK CT., SAN DIEGO, CA",32.82335475,-117.1439671,Compass,0
Tailgate 62769 Eurest,"8325 CENTURY PARK CT., SAN DIEGO, CA",32.82335475,-117.1439671,Compass,0
Tajwar Khan 59154 Crothall,"50366 KAPALUA DR, MACOMB, MI",42.66959,-82.85794899,Compass,0
Takeda Pharmaceutical,"40 LANDSDOWNE ST, CAMBRIDGE, MA",42.36051625,-71.09946259,Compass,0
Talamore Saint Cloud,"215 37TH AVE NORTH, SAINT CLOUD, MN",45.55727199,-94.20430802,Compass,0
Talamore Sun Prairie 56542 (MCP DO NOT MAP DCNs),"275 N. CITY STATION DR., SUN PRAIRIE, WI",43.177714,-89.26710403,Compass,0
Talamore Sun Prairie 56542 Unidine,"275 N. CITY STATION DR, SUN PRAIRIE, WI",43.177714,-89.26710403,Compass,0
Talamore Woodbury 61557 Unidine,"289 KAREN DRIVE, WOODBURY, MN",44.94382742,-92.887476,Compass,0
Talamore Woodbury 61557 Unidine 61557 (MCP DO NOT MAP DCNs),"289 KAREN DR., WOODBURY, MN",44.94382742,-92.887476,Compass,0
Talbot Commissary,"115 W DOVER ST, EASTON, MD",38.77477801,-76.07961101,Compass,0
Talbot County Jail,"115 W DOVER ST, EASTON, MD",38.77477801,-76.07961101,Compass,0
Talent Acquisition - Unidine - 47270,"1000 WASHINGTON ST, BOSTON, MA",42.3459156,-71.06457476,Compass,0
Talent Management - 16496,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Talking Stick Arena Club 1 33090 Levy,"201 EAST JEFFERSON, PHOENIX, AZ",33.4464017,-112.0719118,Compass,0
Talking Stick Arena Stadium Club Dining 34286 Levy,"201 EAST JEFFERSON, PHOENIX, AZ",33.4464017,-112.0719118,Compass,0
Talking Stick Arena Vending 34973 Levy,"201 EAST JEFFERSON, PHOENIX, AZ",33.4464017,-112.0719118,Compass,0
Talking Stick Arena Warehouse 54975 Levy,"201 EAST JEFFERSON, PHOENIX, AZ",33.4464017,-112.0719118,Compass,0
Talking Stick Resort Arena (FKA US Airways Ctr) Admin,"201 E JEFFERSON, PHOENIX, AZ",33.4464017,-112.0719118,Compass,0
Talking Strick Resort Arena Bar,"201 E JEFFERSON, PHOENIX, AZ",33.4464017,-112.0719118,Compass,0
Talladega College 94,"627 BATTLE ST W, TALLADEGA, AL",33.4330463,-86.11201049,Compass,0
Talladega Speedway Admin 55534 Levy,"3366 SPEEDWAY BLVD, LINCOLN, AL",33.57985431,-86.06814179,Compass,0
Talladega Speedway Club 1 55539 Levy,"3366 SPEEDWAY BLVD, LINCOLN, AL",33.57985431,-86.06814179,Compass,0
Talladega Speedway General Concessions 55538 Levy,"3366 SPEEDWAY BLVD, LINCOLN, AL",33.57985431,-86.06814179,Compass,0
Talladega Speedway Group Sales 55536 Levy,"3366 SPEEDWAY BLVD, LINCOLN, AL",33.57985431,-86.06814179,Compass,0
Talladega Speedway Management 55535 Levy,"3366 SPEEDWAY BLVD, LINCOLN, AL",33.57985431,-86.06814179,Compass,0
Talladega Speedway Suites 55537 Levy,"3366 SPEEDWAY BLVD, LINCOLN, AL",33.57985431,-86.06814179,Compass,0
Talladega Speedway Warehouse 55540 Levy,"3366 SPEEDWAY BLVD, LINCOLN, AL",33.57985431,-86.06814179,Compass,0
Tallahassee WR Corrections,"2628 SPRINGHILL RD, TALLAHASSEE, FL",30.40827552,-84.30542702,Compass,0
Tallahatchie Co. Corrections,"295 US 49 S, TUTWILER, MS",34.02667861,-90.44225083,Compass,0
Tallulah Falls School,"201 CAMPUS DRIVE, TALLULAH FALLS, GA",34.72970301,-83.39716998,Compass,0
Talos - Pompano,"207 TOWNCENTER PKWY STE 100, LAFAYETTE, LA",30.17147298,-92.08376498,Compass,0
Talos - Ram Powell,"207 TOWNCENTER PKWY STE 100, LAFAYETTE, LA",30.17147298,-92.08376498,Compass,0
Tamara Gardner Reg Pat Exp Director 60707 (MCP DO NOT MAP DCNs),"12 CARRIAGE DRIVE, SIMSBURY, CT",41.87574301,-72.80779797,Compass,0
Tamera Gardner 60707 Morrison,"12 CARRIAGE DRIVE, SIMSBURY, CT",41.87574301,-72.80779797,Compass,0
Tampa Bay Catering 51187 Canteen,"9501 PALM RIVER ROAD, TAMPA, FL",27.94033499,-82.34925204,Compass,0
Tampa Bay Rays Club 1 43811 Levy,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rays Club 2 43812 Levy,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rays Club 3 45453 Levy,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rays Club 4 50378 Levy,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rays Club Level Concessions 43810 Levy,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rays Management 36870 Levy,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rays Specialty Concessions 44808 Levy,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rays Stadium Club Dining 43813 Levy,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rays Suites 36873 Levy,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rays Vending 43809 Levy,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rays Warehouse,"1 TROPICANA DRIVE, SAINT PETERSBURG, FL",27.768179,-82.65323299,Compass,0
Tampa Bay Rowdies Admin,"230 1ST ST. S, SAINT PETERSBURG, FL",27.76913467,-82.63391833,Compass,0
Tampa Bay Rowdies Concert and Other Merchandise 50046 Levy,"230 1ST STREET SE, SAINT PETERSBURG, FL",27.76881502,-82.63311198,Compass,0
Tampa Bay Rowdies Concessions #1,"230 1ST ST. S, SAINT PETERSBURG, FL",27.76913467,-82.63391833,Compass,0
Tampa Bay Rowdies Concessions #2,"230 1ST ST. S, SAINT PETERSBURG, FL",27.76913467,-82.63391833,Compass,0
Tampa Bay Rowdies Ecommerce Retail 50048 Levy,"230 1ST STREET SE, SAINT PETERSBURG, FL",27.76881502,-82.63311198,Compass,0
Tampa Bay Rowdies General Concessions,"230 1ST ST. S, SAINT PETERSBURG, FL",27.76913467,-82.63391833,Compass,0
Tampa Bay Rowdies Group Sales,"230 1ST ST. S, SAINT PETERSBURG, FL",27.76913467,-82.63391833,Compass,0
Tampa Bay Rowdies Management,"230 1ST ST. S, SAINT PETERSBURG, FL",27.76913467,-82.63391833,Compass,0
Tampa Bay Rowdies Management 50044 Levy,"230 1ST STREET SE, SAINT PETERSBURG, FL",27.76881502,-82.63311198,Compass,0
Tampa Bay Rowdies Merchandise Sales 50045 Levy,"230 1ST STREET SE, SAINT PETERSBURG, FL",27.76881502,-82.63311198,Compass,0
Tampa Bay Rowdies Off Site Retail 50047 Levy,"230 1ST STREET SE, SAINT PETERSBURG, FL",27.76881502,-82.63311198,Compass,0
Tampa Bay Rowdies Retail (RWDRT) Admin,"230 1ST ST SE, ST. PETERSBURG, FL",27.76881502,-82.63311198,Compass,0
Tampa Bay Rowdies Spcialty Concessions,"230 1ST ST. S, SAINT PETERSBURG, FL",27.76913467,-82.63391833,Compass,0
Tampa Bay Rowdies Suites,"230 1ST ST. S, SAINT PETERSBURG, FL",27.76913467,-82.63391833,Compass,0
Tampa Bay Vending,"9501 PALM RIVER RD, TAMPA, FL",27.94033499,-82.34925204,Compass,0
Tampa Culinary Center 55946 Canteen,"9501 PALM RIVER ROAD, TAMPA, FL",27.94033499,-82.34925204,Compass,0
Tampa Residential Fac FL FS 30211 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Taney Co MO Comm 60540 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tanner Day Custodian 54754 SSC,"1701 COUNTY ROAD CE, KAUKAUNA, WI",44.25725599,-88.25653099,Compass,0
Tanner Elementary School 54753 SSC,"1701 COUNTY ROAD CE, KAUKAUNA, WI",44.25725599,-88.25653099,Compass,0
Tantasqua,"320A BROOKFIELD RD, FISKDALE, MA",42.16009597,-72.1268851,Compass,0
Tapestry Headquarters,"10 HUDSON YARDS FL 23, NEW YORK, NY",40.75255177,-74.00110882,Compass,0
Taping Center 37251 SSC,"721 WAPPOO ROAD, CHARLESTON, SC",32.79092623,-80.02102169,Compass,0
Target Center Admin,"600 1ST AVE N, MINNEAPOLIS, MN",44.97952198,-93.27610504,Compass,0
Target Center Management 45624 Levy,"600 N 1ST AVENUE, MINNEAPOLIS, MN",44.97952198,-93.27610504,Compass,0
Target Center Merchandise Sales 45625 Levy,"600 N 1ST AVENUE, MINNEAPOLIS, MN",44.97952198,-93.27610504,Compass,0
Target City Center Catering 56336 Bon Appetit,"33 SOUTH SIXTH STREET, MINNEAPOLIS, MN",44.97788102,-93.27303198,Compass,0
Target NT Starbucks,"7000 TARGET PKWY, BROOKLYN PARK, MN",45.13514702,-93.36976702,Compass,0
Target No Traders,"7000 TARGET PKWY, BROOKLYN PARK, MN",45.13514702,-93.36976702,Compass,0
Target North Campus Bullseye 56338 Bon Appetit,"7000 TARGET PKWY, BROOKLYN PARK, MN",45.13514702,-93.36976702,Compass,0
Target North Campus Catering 56334 Bon Appetit,"7000 TARGET PKWY, BROOKLYN PARK, MN",45.13514702,-93.36976702,Compass,0
Target Plaza Bullseye 56339 Bon Appetit,"1000 NICOLLET MALL, MINNEAPOLIS, MN",44.97396499,-93.27563196,Compass,1
Target Plaza Catering 56335 Bon Appetit,"1000 NICOLLET MALL, MINNEAPOLIS, MN",44.97396499,-93.27563196,Compass,1
Target Royalston Mid City 56337 Bon Appetit,"2600-2800 WINTER ST. NE, MINNEAPOLIS, MN",44.99370198,-93.21435698,Compass,0
Target Starbucks,"1000 NICOLLET MALL, MINNEAPOLIS, MN",44.97396499,-93.27563196,Compass,1
Target Stores 15634,"1000 NICOLLET MALL, MINNEAPOLIS, MN",44.97396499,-93.27563196,Compass,1
Tarkington Elementary School 58801 SSC,"3414 HEPLER RD, SOUTH BEND, IN",41.70085301,-86.20058098,Compass,0
Tarzana Senior Living 63159 (MCP DO NOT MAP DCNs),"5711 RESEDA BLVD, TARZANA, CA",34.174889,-118.536523,Compass,0
Tarzana Senior Living 63159 Unidine,"5711 RESEDA BLVD, TARZANA, CA",34.174889,-118.536523,Compass,0
Taste Life,"207 TOWNCENTER PKWY, LAFAYETTE, LA",30.17147298,-92.08376498,Compass,0
Tate & Lyle,"2200 E ELDORADO, DECATUR, IL",39.84748099,-88.92489498,Compass,0
Tax - 4155,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tax Default - M - 24822 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tax Default - MA - 24823 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tax Default - MO - 24827 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tax Default - TX 24845 - NT,"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Tax Default MN 24825 Corporate,"2400 YORKMOMT RD, SAINT PAUL, MN",44.94441,-93.09327,Compass,0
TaxSlayer Center Admin,"1201 RIVER DR, MOLINE, IL",41.508,-90.52039603,Compass,0
TaxSlayer Center Banquet Room 36075 Levy,"1201 RIVER DRIVE, MOLINE, IL",41.508,-90.52039603,Compass,0
TaxSlayer Center Group Sales 33706 Levy,"1201 RIVER DRIVE, MOLINE, IL",41.508,-90.52039603,Compass,0
TaxSlayer Center Management 34048 Levy,"1201 RIVER DRIVE, MOLINE, IL",41.508,-90.52039603,Compass,0
TaxSlayer Center Specialty Concessions 33709 Levy,"1201 RIVER DRIVE, MOLINE, IL",41.508,-90.52039603,Compass,0
TaxSlayer Center Suites 33707 Levy,"1201 RIVER DRIVE, MOLINE, IL",41.508,-90.52039603,Compass,0
TaxSlayer Center Vending 36329 Levy,"1201 RIVER DRIVE, MOLINE, IL",41.508,-90.52039603,Compass,0
TaxSlayer Center Warehouse 55362 Levy,"1201 RIVER DRIVE, MOLINE, IL",41.508,-90.52039603,Compass,0
Taylor Co WI Comm 60541 (Trinity Corrections Sector),"2400 YORKMONT RD, CHARLOTTE, NC",35.19024899,-80.92012296,Compass,0
Taylor Elementary School 56939 SSC,"805 WEST STREET, WHITE HALL, AR",34.26665998,-92.092225,Compass,0
Taylor Hicks Elementary (SSC Sector),"1845 CAMPBELL AVE, PRESCOTT, AZ",34.57225747,-112.4733038,Compass,0
